file_path,filename,logmel_0,logmel_1,logmel_2,logmel_3,logmel_4,logmel_5,logmel_6,logmel_7,logmel_8,logmel_9,logmel_10,logmel_11,logmel_12,logmel_13,logmel_14,logmel_15,logmel_16,logmel_17,logmel_18,logmel_19,logmel_20,logmel_21,logmel_22,logmel_23,logmel_24,logmel_25,logmel_26,logmel_27,logmel_28,logmel_29,logmel_30,logmel_31,logmel_32,logmel_33,logmel_34,logmel_35,logmel_36,logmel_37,logmel_38,logmel_39,logmel_40,logmel_41,logmel_42,logmel_43,logmel_44,logmel_45,logmel_46,logmel_47,logmel_48,logmel_49,logmel_50,logmel_51,logmel_52,logmel_53,logmel_54,logmel_55,logmel_56,logmel_57,logmel_58,logmel_59,logmel_60,logmel_61,logmel_62,logmel_63
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/KP003_WWS_1.wav,KP003_WWS_1.wav,-39.297066,-44.702175,-49.538692,-53.209846,-55.83395,-59.192707,-62.332314,-62.96393,-63.66017,-64.05379,-63.974056,-64.49127,-65.743675,-66.12866,-67.09866,-67.469925,-68.5992,-70.326775,-71.41167,-72.06404,-73.17894,-73.87992,-74.64232,-75.19308,-75.522934,-75.89348,-76.12717,-76.29813,-76.462944,-76.53143,-76.73139,-76.75639,-76.81258,-76.96042,-78.505325,-79.93713,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/H002.wav,H002.wav,-18.352968,-26.390179,-30.788736,-34.48877,-38.3117,-42.35632,-45.933304,-48.714592,-50.87811,-52.674873,-54.575157,-56.018806,-57.17331,-57.886284,-58.94399,-59.85914,-60.808586,-61.745728,-62.247692,-62.6749,-63.248955,-63.78066,-64.53361,-65.273476,-65.81293,-66.12804,-66.41122,-66.54868,-66.4776,-66.31709,-66.36566,-66.40725,-66.544495,-66.58366,-69.93628,-79.87316,-79.9643,-79.96862,-79.97199,-79.97493,-79.97753,-79.979935,-79.98196,-79.983025,-79.98405,-79.98502,-79.985954,-79.986855,-79.987724,-79.988556,-79.98935,-79.99012,-79.99085,-79.991554,-79.99222,-79.992836,-79.99342,-79.99376,-79.99401,-79.994225,-79.99442,-79.99457,-79.99469,-79.99476
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/H003.wav,H003.wav,-18.266562,-25.731522,-35.72439,-41.894657,-45.922157,-50.14246,-53.45663,-56.05775,-57.648163,-59.10594,-60.34353,-61.48703,-62.219643,-62.829407,-63.442715,-64.14141,-65.14809,-66.181526,-66.56363,-66.78664,-67.515785,-68.73738,-69.434654,-70.29542,-70.68317,-70.98525,-71.404625,-71.82644,-72.33468,-72.34841,-72.48525,-72.444145,-72.401306,-72.54275,-75.957375,-79.94176,-79.95995,-79.96425,-79.967636,-79.97056,-79.973145,-79.9751,-79.97621,-79.97728,-79.97829,-79.979256,-79.98018,-79.98107,-79.981926,-79.98276,-79.98354,-79.98431,-79.98504,-79.98573,-79.9864,-79.98702,-79.987595,-79.98814,-79.988625,-79.98906,-79.98944,-79.98974,-79.989975,-79.99012
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/H001.wav,H001.wav,-13.28276,-20.739313,-24.709963,-28.524958,-34.61156,-40.12813,-42.96234,-45.721756,-45.953438,-46.176422,-45.59508,-44.010345,-45.635326,-48.90601,-51.402607,-52.587223,-53.96834,-52.938725,-50.65964,-50.981846,-49.807976,-52.13112,-56.636776,-58.39548,-58.9708,-60.4703,-61.17257,-61.458973,-61.166744,-61.076523,-63.19586,-65.73526,-67.685326,-68.6168,-72.40056,-79.97721,-79.98308,-79.985374,-79.98716,-79.9887,-79.99006,-79.99131,-79.99248,-79.99357,-79.99409,-79.99458,-79.99507,-79.99552,-79.995964,-79.99638,-79.99679,-79.99718,-79.99754,-79.9979,-79.99824,-79.99855,-79.99884,-79.999115,-79.99936,-79.99958,-79.99976,-79.99992,-80.0,-80.0
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/WEBSS-005 TP1_seg-1.wav,WEBSS-005 TP1_seg-1.wav,-19.939943,-23.49735,-21.401049,-21.011898,-22.594042,-23.48756,-26.001257,-26.192413,-27.266645,-31.603977,-35.020855,-38.728054,-42.459522,-45.974854,-49.244762,-51.421093,-52.46716,-53.72008,-56.770634,-59.628304,-60.589035,-61.684986,-62.41472,-62.664867,-62.720783,-62.496693,-62.76456,-64.19196,-66.51155,-68.31392,-69.79755,-70.82541,-71.41772,-72.11295,-75.67498,-79.90967,-79.94338,-79.94786,-79.95136,-79.95439,-79.95682,-79.95802,-79.95914,-79.960205,-79.96121,-79.96219,-79.96311,-79.964005,-79.96486,-79.96569,-79.966484,-79.96725,-79.96799,-79.96867,-79.969345,-79.96996,-79.97054,-79.971085,-79.971565,-79.97201,-79.97238,-79.97269,-79.97292,-79.973076
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/WEBSS-007 TP7_seg-1.wav,WEBSS-007 TP7_seg-1.wav,-31.310759,-32.395462,-33.458794,-36.396873,-39.54494,-39.718166,-42.897057,-48.99631,-52.502964,-53.415394,-54.204166,-54.925674,-55.040844,-55.76818,-57.65461,-58.246834,-57.626972,-56.969524,-58.7851,-60.4558,-61.756737,-63.861935,-64.88206,-65.34122,-66.02045,-66.792,-67.67559,-68.387276,-68.74847,-69.25135,-70.03648,-70.661766,-70.50576,-70.89046,-74.32071,-79.94109,-79.99479,-79.99597,-79.99689,-79.99767,-79.99837,-79.999016,-79.99961,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/KP006_WWS.wav,KP006_WWS.wav,-17.20236,-30.254755,-39.193806,-43.867126,-45.331882,-46.377956,-48.562645,-50.36693,-51.876877,-53.174183,-54.080605,-54.66264,-55.985546,-55.95013,-56.86299,-57.949673,-58.32013,-59.399803,-62.0017,-63.06647,-63.719467,-65.2605,-66.397446,-67.31657,-66.67627,-67.41933,-68.46152,-69.24708,-69.746284,-69.92043,-69.89834,-70.816154,-71.14982,-71.43192,-75.64284,-79.828674,-79.97425,-79.97804,-79.97967,-79.9811,-79.982376,-79.98356,-79.98467,-79.985725,-79.98673,-79.987686,-79.988625,-79.9895,-79.990364,-79.99119,-79.99198,-79.992744,-79.99347,-79.99387,-79.994194,-79.9945,-79.9948,-79.99507,-79.99531,-79.99553,-79.99572,-79.99587,-79.99599,-79.99606
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/WEBSS-007 TP1_seg-1.wav,WEBSS-007 TP1_seg-1.wav,-28.803757,-30.220415,-30.426256,-30.883991,-33.315186,-37.14364,-41.40233,-44.788773,-47.468533,-49.596565,-51.06398,-52.60083,-54.70409,-56.7969,-57.54651,-58.151787,-56.95986,-56.00789,-57.191456,-59.161213,-60.373585,-60.905994,-60.43622,-60.135876,-60.857418,-59.902534,-59.31874,-58.61713,-59.564724,-61.6543,-63.476887,-64.84692,-65.61232,-65.031586,-67.27907,-79.82361,-79.96788,-79.972496,-79.97606,-79.97798,-79.97938,-79.980675,-79.98187,-79.982994,-79.98407,-79.985085,-79.98606,-79.986984,-79.98788,-79.98874,-79.989555,-79.99034,-79.9911,-79.991806,-79.992485,-79.99312,-79.99364,-79.99392,-79.99417,-79.994385,-79.994576,-79.994736,-79.99485,-79.99493
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/WEBSS-003 TP1_seg-1.wav,WEBSS-003 TP1_seg-1.wav,-13.412128,-17.6178,-20.754707,-24.734632,-28.380846,-31.326967,-32.47092,-33.02601,-35.099228,-37.27708,-38.67828,-39.284157,-39.94781,-41.362225,-42.065933,-42.141376,-42.53071,-43.259945,-43.852795,-44.717056,-44.79472,-45.357002,-46.294643,-47.668606,-49.620502,-51.181248,-52.543713,-53.476135,-53.562992,-54.120735,-54.773247,-55.69487,-57.022213,-57.82192,-61.322815,-77.83352,-79.94028,-79.94676,-79.95069,-79.953674,-79.95631,-79.95874,-79.96099,-79.96309,-79.96509,-79.96699,-79.96878,-79.97051,-79.97217,-79.97375,-79.975235,-79.97668,-79.97804,-79.97934,-79.98056,-79.98171,-79.982765,-79.98337,-79.98386,-79.98429,-79.98467,-79.984985,-79.98522,-79.98537
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/KP012_WWS_2.wav,KP012_WWS_2.wav,-14.78974,-26.43545,-34.24266,-39.339375,-44.00763,-47.85791,-49.535732,-52.09281,-54.472095,-55.57442,-56.291813,-57.073544,-58.29672,-59.490383,-60.44304,-61.73327,-63.814182,-65.41056,-66.836716,-67.881096,-68.63644,-69.90944,-70.95563,-71.46886,-72.060135,-72.46636,-72.66206,-72.69644,-71.94548,-71.14901,-72.27608,-73.19739,-72.8372,-72.087296,-77.26948,-79.94092,-79.96072,-79.96523,-79.96856,-79.97146,-79.97403,-79.976395,-79.978584,-79.98066,-79.98262,-79.98449,-79.98626,-79.98797,-79.989586,-79.99116,-79.992584,-79.99364,-79.994354,-79.994705,-79.995026,-79.99534,-79.99563,-79.995895,-79.99613,-79.99635,-79.99654,-79.9967,-79.99681,-79.99689
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/KP007_WWS.wav,KP007_WWS.wav,-13.065771,-25.564966,-31.453604,-34.890903,-37.77018,-41.381363,-43.957478,-45.940853,-47.740505,-48.191048,-48.689125,-48.880104,-49.28982,-49.85244,-50.555965,-51.27167,-53.851536,-55.991283,-58.04908,-59.584373,-60.90045,-62.298054,-63.212204,-63.5238,-63.97186,-64.23222,-64.24494,-63.94463,-63.250698,-62.569252,-63.000183,-63.51615,-63.36015,-63.63044,-68.1754,-78.89144,-79.92511,-79.92942,-79.9328,-79.93574,-79.93833,-79.94072,-79.94295,-79.94503,-79.94697,-79.947945,-79.948875,-79.94977,-79.95062,-79.95146,-79.952255,-79.953026,-79.95376,-79.95445,-79.95512,-79.95574,-79.95632,-79.956856,-79.957344,-79.95778,-79.95816,-79.95847,-79.9587,-79.958855
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/WEBSS-002 TP 3_seg-1.wav,WEBSS-002 TP 3_seg-1.wav,-12.556584,-18.908611,-25.373133,-29.882635,-32.914032,-34.826042,-36.715374,-39.9979,-42.85098,-45.04206,-47.879555,-50.923653,-52.8412,-53.888218,-54.6723,-54.995205,-55.054688,-54.69222,-54.091114,-53.737698,-53.282867,-52.840084,-52.635376,-52.003807,-51.897747,-51.913433,-52.63572,-53.602013,-54.18275,-55.527863,-58.00177,-61.292458,-63.441647,-64.99556,-69.02134,-79.915504,-79.944145,-79.94855,-79.95198,-79.95497,-79.9576,-79.96002,-79.96227,-79.96437,-79.96637,-79.96827,-79.97006,-79.97178,-79.972664,-79.973495,-79.97429,-79.97506,-79.9758,-79.97649,-79.97716,-79.977776,-79.97836,-79.978905,-79.97939,-79.97983,-79.98021,-79.98051,-79.98074,-79.980896
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/WEBSS-003 TP3 _seg-1.wav,WEBSS-003 TP3 _seg-1.wav,-25.395393,-30.334272,-33.4531,-37.045647,-42.134872,-45.075745,-47.62362,-50.04033,-50.91602,-52.319218,-53.769974,-54.687176,-55.532867,-56.30422,-56.82514,-55.716736,-54.575634,-54.357605,-55.377563,-55.520565,-56.846447,-58.279312,-59.979218,-60.578075,-62.154816,-61.812374,-63.505146,-64.345406,-65.12238,-65.97555,-67.536354,-68.907646,-70.009796,-71.29293,-75.65405,-79.99092,-79.994385,-79.99554,-79.99644,-79.997215,-79.99792,-79.99855,-79.99915,-79.99971,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/KP012_WWS_1.wav,KP012_WWS_1.wav,-13.528476,-23.697193,-30.584215,-35.51941,-40.54692,-44.391758,-46.254982,-48.78162,-51.379124,-52.74375,-53.527016,-54.274628,-55.481136,-56.71248,-57.67827,-58.466644,-60.414627,-62.43116,-63.869827,-65.34304,-66.54151,-67.69806,-68.67333,-69.14119,-69.68277,-69.75828,-70.228806,-70.54656,-69.89433,-69.30816,-70.09703,-71.14109,-70.874016,-70.89634,-76.03335,-79.694984,-79.95425,-79.95859,-79.962,-79.96495,-79.96757,-79.969986,-79.97221,-79.97431,-79.97631,-79.9782,-79.97967,-79.98057,-79.981445,-79.98228,-79.98308,-79.98384,-79.98458,-79.98528,-79.98595,-79.98657,-79.98716,-79.9877,-79.98819,-79.988625,-79.989006,-79.98931,-79.989555,-79.9897
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/WEBSS-002 TP 4_seg-1.wav,WEBSS-002 TP 4_seg-1.wav,-11.418939,-19.244184,-26.169664,-30.667736,-33.235992,-35.486435,-38.518585,-41.325825,-43.41362,-46.520264,-49.805843,-52.65107,-55.269764,-57.01004,-58.21316,-59.173298,-60.100986,-60.73578,-60.749218,-61.412018,-61.519028,-61.49083,-61.188923,-59.857883,-58.830914,-58.314583,-58.21188,-58.52498,-59.775204,-61.93326,-64.30347,-66.47347,-68.016914,-69.07297,-72.742744,-79.90414,-79.91661,-79.92309,-79.926506,-79.929474,-79.93209,-79.93451,-79.93675,-79.93885,-79.94084,-79.94273,-79.94453,-79.94625,-79.94791,-79.94948,-79.95097,-79.95242,-79.95379,-79.95507,-79.9563,-79.957214,-79.95781,-79.958336,-79.95883,-79.95927,-79.95965,-79.95995,-79.96019,-79.960335
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/WEBSS-006 TP3_seg-1.wav,WEBSS-006 TP3_seg-1.wav,-16.093943,-27.37183,-32.969707,-36.375233,-39.965195,-43.007664,-46.065315,-48.759636,-50.452114,-51.76014,-52.824986,-53.975468,-55.204067,-56.052963,-57.340263,-59.068867,-61.49632,-64.0088,-65.91568,-67.344574,-68.676,-69.950294,-70.99299,-71.99153,-72.88607,-73.873886,-74.585304,-75.114494,-76.13634,-76.99993,-77.67103,-78.372154,-78.66776,-78.675804,-79.72676,-79.948074,-79.95996,-79.96617,-79.9704,-79.97406,-79.97731,-79.98026,-79.981926,-79.98349,-79.98497,-79.98637,-79.9877,-79.98897,-79.99011,-79.99085,-79.99156,-79.992226,-79.99286,-79.993454,-79.99402,-79.99454,-79.99502,-79.99545,-79.99585,-79.9962,-79.9965,-79.99674,-79.996925,-79.99704
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/KP005_WWS.wav,KP005_WWS.wav,-11.27854,-24.941797,-29.31226,-31.156698,-32.929886,-36.155346,-38.71016,-40.876045,-43.35851,-43.99572,-43.831467,-44.972294,-46.115845,-47.02927,-47.921467,-49.338436,-51.6916,-53.872784,-55.63866,-56.627773,-57.708,-58.790592,-59.518703,-59.975246,-60.177155,-60.290936,-60.347157,-60.121315,-59.46163,-58.8991,-59.8386,-60.38239,-60.436268,-60.38263,-64.05679,-79.44758,-79.98235,-79.98418,-79.98569,-79.98706,-79.9883,-79.989456,-79.990555,-79.991585,-79.992584,-79.993546,-79.99401,-79.99445,-79.99488,-79.99529,-79.99569,-79.99607,-79.99644,-79.99678,-79.99711,-79.99742,-79.99771,-79.99798,-79.998215,-79.998436,-79.99863,-79.99878,-79.99889,-79.99897
/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/ML test sound list/RAW sound_ML test sound list/KP004_WWS.wav,KP004_WWS.wav,-10.954756,-22.967676,-29.976753,-34.764168,-37.192055,-39.081985,-41.62942,-44.28725,-46.052624,-47.343163,-48.413235,-49.563347,-50.379326,-50.669003,-50.571163,-51.467678,-52.416527,-53.682037,-54.86573,-55.90702,-56.724102,-57.916832,-59.1579,-59.82923,-60.055996,-60.52238,-60.88795,-61.115505,-61.10856,-61.054077,-61.05053,-62.113815,-62.748882,-63.63961,-67.636925,-79.536255,-79.95902,-79.96354,-79.967026,-79.97005,-79.97271,-79.97511,-79.97628,-79.97736,-79.97839,-79.97939,-79.98034,-79.98125,-79.98212,-79.982956,-79.98376,-79.98454,-79.985275,-79.98598,-79.98665,-79.987274,-79.98786,-79.9884,-79.9889,-79.98934,-79.989716,-79.99002,-79.99026,-79.9904
