id,source_file,label_id,label_name,split
KP007_WWS_B004_3.76-4.38_0.00-1.00.wav,KP007_WWS_B004_3.76-4.38.wav,0,Crackle,train
KP007_WWS_B005_5.11-5.61_0.00-1.00.wav,KP007_WWS_B005_5.11-5.61.wav,0,Crackle,train
KP007_WWS_B006_5.76-6.48_0.00-1.00.wav,KP007_WWS_B006_5.76-6.48.wav,0,Crackle,train
KP007_WWS_B007_6.95-7.40_0.00-1.00.wav,KP007_WWS_B007_6.95-7.40.wav,0,Crackle,train
KP007_WWS_B008_7.55-8.20_0.00-1.00.wav,KP007_WWS_B008_7.55-8.20.wav,0,Crackle,train
KP007_WWS_B010_9.34-9.89_0.00-1.00.wav,KP007_WWS_B010_9.34-9.89.wav,0,Crackle,train
KP007_WWS_B011_10.56-11.19_0.00-1.00.wav,KP007_WWS_B011_10.56-11.19.wav,0,Crackle,train
KP007_WWS_B012_11.31-11.81_0.00-1.00.wav,KP007_WWS_B012_11.31-11.81.wav,0,Crackle,train
KP007_WWS_B013_12.38-12.93_0.00-1.00.wav,KP007_WWS_B013_12.38-12.93.wav,0,Crackle,train
KP007_WWS_B019_18.09-18.74_0.00-1.00.wav,KP007_WWS_B019_18.09-18.74.wav,0,Crackle,train
KP007_WWS_B020_18.86-19.26_0.00-1.00.wav,KP007_WWS_B020_18.86-19.26.wav,0,Crackle,train
KP007_WWS_B022_20.71-21.28_0.00-1.00.wav,KP007_WWS_B022_20.71-21.28.wav,0,Crackle,train
KP007_WWS_B023_21.75-22.35_0.00-1.00.wav,KP007_WWS_B023_21.75-22.35.wav,0,Crackle,train
KP007_WWS_B025_23.55-24.05_0.00-1.00.wav,KP007_WWS_B025_23.55-24.05.wav,0,Crackle,train
KP007_WWS_B027_25.17-25.69_0.00-1.00.wav,KP007_WWS_B027_25.17-25.69.wav,0,Crackle,train
KP007_WWS_B029_26.64-27.01_0.00-1.00.wav,KP007_WWS_B029_26.64-27.01.wav,0,Crackle,train
KP007_WWS_B031_28.31-28.88_0.00-1.00.wav,KP007_WWS_B031_28.31-28.88.wav,0,Crackle,train
KP009_WWS_B000_0.10-1.07_0.00-1.00.wav,KP009_WWS_B000_0.10-1.07.wav,0,Crackle,train
KP011_WWS_B000_1.05-2.19_0.00-1.00.wav,KP011_WWS_B000_1.05-2.19.wav,0,Crackle,train
KP011_WWS_B001_2.52-3.19_0.00-1.00.wav,KP011_WWS_B001_2.52-3.19.wav,0,Crackle,train
KP011_WWS_B002_5.48-6.60_0.00-1.00.wav,KP011_WWS_B002_5.48-6.60.wav,0,Crackle,train
KP011_WWS_B003_6.88-7.58_0.00-1.00.wav,KP011_WWS_B003_6.88-7.58.wav,0,Crackle,train
KP011_WWS_B004_10.07-10.99_0.00-1.00.wav,KP011_WWS_B004_10.07-10.99.wav,0,Crackle,train
KP011_WWS_B005_11.24-11.88_0.00-1.00.wav,KP011_WWS_B005_11.24-11.88.wav,0,Crackle,train
KP011_WWS_B006_13.78-14.78_0.00-1.00.wav,KP011_WWS_B006_13.78-14.78.wav,0,Crackle,train
KP011_WWS_B007_15.05-15.62_0.00-1.00.wav,KP011_WWS_B007_15.05-15.62.wav,0,Crackle,train
KP011_WWS_B008_18.29-19.36_0.00-1.00.wav,KP011_WWS_B008_18.29-19.36.wav,0,Crackle,train
KP011_WWS_B009_19.48-20.73_0.00-1.00.wav,KP011_WWS_B009_19.48-20.73.wav,0,Crackle,train
KP011_WWS_B010_22.30-23.45_0.00-1.00.wav,KP011_WWS_B010_22.30-23.45.wav,0,Crackle,train
KP011_WWS_B011_23.70-24.97_0.00-1.00.wav,KP011_WWS_B011_23.70-24.97.wav,0,Crackle,train
KP011_WWS_B011_23.70-24.97_0.25-1.25.wav,KP011_WWS_B011_23.70-24.97.wav,0,Crackle,train
KP011_WWS_B012_26.46-27.51_0.00-1.00.wav,KP011_WWS_B012_26.46-27.51.wav,0,Crackle,train
KP011_WWS_B013_28.06-28.93_0.00-1.00.wav,KP011_WWS_B013_28.06-28.93.wav,0,Crackle,train
KP014_WWS_B000_1.11-2.42_0.00-1.00.wav,KP014_WWS_B000_1.11-2.42.wav,0,Crackle,train
KP014_WWS_B000_1.11-2.42_0.25-1.25.wav,KP014_WWS_B000_1.11-2.42.wav,0,Crackle,train
KP016_WWS_B000_0.26-2.07_0.00-1.00.wav,KP016_WWS_B000_0.26-2.07.wav,0,Crackle,train
KP016_WWS_B000_0.26-2.07_0.25-1.25.wav,KP016_WWS_B000_0.26-2.07.wav,0,Crackle,train
KP016_WWS_B000_0.26-2.07_0.50-1.50.wav,KP016_WWS_B000_0.26-2.07.wav,0,Crackle,train
KP016_WWS_B000_0.26-2.07_0.75-1.75.wav,KP016_WWS_B000_0.26-2.07.wav,0,Crackle,train
KP016_WWS_B001_2.39-3.48_0.00-1.00.wav,KP016_WWS_B001_2.39-3.48.wav,0,Crackle,train
KP016_WWS_B002_6.46-8.00_0.00-1.00.wav,KP016_WWS_B002_6.46-8.00.wav,0,Crackle,train
KP016_WWS_B002_6.46-8.00_0.25-1.25.wav,KP016_WWS_B002_6.46-8.00.wav,0,Crackle,train
KP016_WWS_B002_6.46-8.00_0.50-1.50.wav,KP016_WWS_B002_6.46-8.00.wav,0,Crackle,train
KP016_WWS_B003_8.26-9.44_0.00-1.00.wav,KP016_WWS_B003_8.26-9.44.wav,0,Crackle,train
KP016_WWS_B005_12.92-14.03_0.00-1.00.wav,KP016_WWS_B005_12.92-14.03.wav,0,Crackle,train
KP016_WWS_B006_15.77-16.85_0.00-1.00.wav,KP016_WWS_B006_15.77-16.85.wav,0,Crackle,train
KP016_WWS_B007_17.64-18.69_0.00-1.00.wav,KP016_WWS_B007_17.64-18.69.wav,0,Crackle,train
KP016_WWS_B008_20.62-22.03_0.00-1.00.wav,KP016_WWS_B008_20.62-22.03.wav,0,Crackle,train
KP016_WWS_B008_20.62-22.03_0.25-1.25.wav,KP016_WWS_B008_20.62-22.03.wav,0,Crackle,train
KP016_WWS_B009_22.39-23.64_0.00-1.00.wav,KP016_WWS_B009_22.39-23.64.wav,0,Crackle,train
KP016_WWS_B010_25.84-27.05_0.00-1.00.wav,KP016_WWS_B010_25.84-27.05.wav,0,Crackle,train
KP018_WWS_B001_2.57-3.72_0.00-1.00.wav,KP018_WWS_B001_2.57-3.72.wav,0,Crackle,train
KP018_WWS_B002_5.78-7.76_0.00-1.00.wav,KP018_WWS_B002_5.78-7.76.wav,0,Crackle,train
KP018_WWS_B002_5.78-7.76_0.25-1.25.wav,KP018_WWS_B002_5.78-7.76.wav,0,Crackle,train
KP018_WWS_B002_5.78-7.76_0.50-1.50.wav,KP018_WWS_B002_5.78-7.76.wav,0,Crackle,train
KP018_WWS_B002_5.78-7.76_0.75-1.75.wav,KP018_WWS_B002_5.78-7.76.wav,0,Crackle,train
KP018_WWS_B003_7.89-9.43_0.00-1.00.wav,KP018_WWS_B003_7.89-9.43.wav,0,Crackle,train
KP018_WWS_B003_7.89-9.43_0.25-1.25.wav,KP018_WWS_B003_7.89-9.43.wav,0,Crackle,train
KP018_WWS_B003_7.89-9.43_0.50-1.50.wav,KP018_WWS_B003_7.89-9.43.wav,0,Crackle,train
KP018_WWS_B004_11.13-12.71_0.00-1.00.wav,KP018_WWS_B004_11.13-12.71.wav,0,Crackle,train
KP018_WWS_B004_11.13-12.71_0.25-1.25.wav,KP018_WWS_B004_11.13-12.71.wav,0,Crackle,train
KP018_WWS_B004_11.13-12.71_0.50-1.50.wav,KP018_WWS_B004_11.13-12.71.wav,0,Crackle,train
KP018_WWS_B005_12.87-14.05_0.00-1.00.wav,KP018_WWS_B005_12.87-14.05.wav,0,Crackle,train
KP018_WWS_B008_20.79-22.75_0.00-1.00.wav,KP018_WWS_B008_20.79-22.75.wav,0,Crackle,train
KP018_WWS_B008_20.79-22.75_0.25-1.25.wav,KP018_WWS_B008_20.79-22.75.wav,0,Crackle,train
KP018_WWS_B008_20.79-22.75_0.50-1.50.wav,KP018_WWS_B008_20.79-22.75.wav,0,Crackle,train
KP018_WWS_B008_20.79-22.75_0.75-1.75.wav,KP018_WWS_B008_20.79-22.75.wav,0,Crackle,train
KP018_WWS_B009_22.94-24.26_0.00-1.00.wav,KP018_WWS_B009_22.94-24.26.wav,0,Crackle,train
KP018_WWS_B009_22.94-24.26_0.25-1.25.wav,KP018_WWS_B009_22.94-24.26.wav,0,Crackle,train
KP019_WWS_1_B000_0.00-1.96_0.00-1.00.wav,KP019_WWS_1_B000_0.00-1.96.wav,0,Crackle,train
KP019_WWS_1_B000_0.00-1.96_0.25-1.25.wav,KP019_WWS_1_B000_0.00-1.96.wav,0,Crackle,train
KP019_WWS_1_B000_0.00-1.96_0.50-1.50.wav,KP019_WWS_1_B000_0.00-1.96.wav,0,Crackle,train
KP019_WWS_1_B000_0.00-1.96_0.75-1.75.wav,KP019_WWS_1_B000_0.00-1.96.wav,0,Crackle,train
KP019_WWS_1_B001_5.39-7.80_0.00-1.00.wav,KP019_WWS_1_B001_5.39-7.80.wav,0,Crackle,train
KP019_WWS_1_B001_5.39-7.80_0.25-1.25.wav,KP019_WWS_1_B001_5.39-7.80.wav,0,Crackle,train
KP019_WWS_1_B001_5.39-7.80_0.50-1.50.wav,KP019_WWS_1_B001_5.39-7.80.wav,0,Crackle,train
KP019_WWS_1_B001_5.39-7.80_0.75-1.75.wav,KP019_WWS_1_B001_5.39-7.80.wav,0,Crackle,train
KP019_WWS_1_B001_5.39-7.80_1.00-2.00.wav,KP019_WWS_1_B001_5.39-7.80.wav,0,Crackle,train
KP019_WWS_1_B001_5.39-7.80_1.25-2.25.wav,KP019_WWS_1_B001_5.39-7.80.wav,0,Crackle,train
KP019_WWS_1_B003_14.37-16.14_0.00-1.00.wav,KP019_WWS_1_B003_14.37-16.14.wav,0,Crackle,train
KP019_WWS_1_B003_14.37-16.14_0.25-1.25.wav,KP019_WWS_1_B003_14.37-16.14.wav,0,Crackle,train
KP019_WWS_1_B003_14.37-16.14_0.50-1.50.wav,KP019_WWS_1_B003_14.37-16.14.wav,0,Crackle,train
KP019_WWS_1_B003_14.37-16.14_0.75-1.75.wav,KP019_WWS_1_B003_14.37-16.14.wav,0,Crackle,train
KP019_WWS_1_B004_18.45-21.14_0.00-1.00.wav,KP019_WWS_1_B004_18.45-21.14.wav,0,Crackle,train
KP019_WWS_1_B004_18.45-21.14_0.25-1.25.wav,KP019_WWS_1_B004_18.45-21.14.wav,0,Crackle,train
KP019_WWS_1_B004_18.45-21.14_0.50-1.50.wav,KP019_WWS_1_B004_18.45-21.14.wav,0,Crackle,train
KP019_WWS_1_B004_18.45-21.14_0.75-1.75.wav,KP019_WWS_1_B004_18.45-21.14.wav,0,Crackle,train
KP019_WWS_1_B004_18.45-21.14_1.00-2.00.wav,KP019_WWS_1_B004_18.45-21.14.wav,0,Crackle,train
KP019_WWS_1_B004_18.45-21.14_1.25-2.25.wav,KP019_WWS_1_B004_18.45-21.14.wav,0,Crackle,train
KP019_WWS_1_B004_18.45-21.14_1.50-2.50.wav,KP019_WWS_1_B004_18.45-21.14.wav,0,Crackle,train
KP019_WWS_1_B005_22.88-24.96_0.00-1.00.wav,KP019_WWS_1_B005_22.88-24.96.wav,0,Crackle,train
KP019_WWS_1_B005_22.88-24.96_0.25-1.25.wav,KP019_WWS_1_B005_22.88-24.96.wav,0,Crackle,train
KP019_WWS_1_B005_22.88-24.96_0.50-1.50.wav,KP019_WWS_1_B005_22.88-24.96.wav,0,Crackle,train
KP019_WWS_1_B005_22.88-24.96_0.75-1.75.wav,KP019_WWS_1_B005_22.88-24.96.wav,0,Crackle,train
KP019_WWS_1_B005_22.88-24.96_1.00-2.00.wav,KP019_WWS_1_B005_22.88-24.96.wav,0,Crackle,train
KP019_WWS_1_B006_27.11-30.00_0.00-1.00.wav,KP019_WWS_1_B006_27.11-30.00.wav,0,Crackle,train
KP019_WWS_1_B006_27.11-30.00_0.25-1.25.wav,KP019_WWS_1_B006_27.11-30.00.wav,0,Crackle,train
KP019_WWS_1_B006_27.11-30.00_0.50-1.50.wav,KP019_WWS_1_B006_27.11-30.00.wav,0,Crackle,train
KP019_WWS_1_B006_27.11-30.00_0.75-1.75.wav,KP019_WWS_1_B006_27.11-30.00.wav,0,Crackle,train
KP019_WWS_1_B006_27.11-30.00_1.00-2.00.wav,KP019_WWS_1_B006_27.11-30.00.wav,0,Crackle,train
KP019_WWS_1_B006_27.11-30.00_1.25-2.25.wav,KP019_WWS_1_B006_27.11-30.00.wav,0,Crackle,train
KP019_WWS_1_B006_27.11-30.00_1.50-2.50.wav,KP019_WWS_1_B006_27.11-30.00.wav,0,Crackle,train
KP019_WWS_1_B006_27.11-30.00_1.75-2.75.wav,KP019_WWS_1_B006_27.11-30.00.wav,0,Crackle,train
KP019_WWS_2_B000_1.76-4.65_0.00-1.00.wav,KP019_WWS_2_B000_1.76-4.65.wav,0,Crackle,train
KP019_WWS_2_B000_1.76-4.65_0.25-1.25.wav,KP019_WWS_2_B000_1.76-4.65.wav,0,Crackle,train
KP019_WWS_2_B000_1.76-4.65_0.50-1.50.wav,KP019_WWS_2_B000_1.76-4.65.wav,0,Crackle,train
KP019_WWS_2_B000_1.76-4.65_0.75-1.75.wav,KP019_WWS_2_B000_1.76-4.65.wav,0,Crackle,train
KP019_WWS_2_B000_1.76-4.65_1.00-2.00.wav,KP019_WWS_2_B000_1.76-4.65.wav,0,Crackle,train
KP019_WWS_2_B000_1.76-4.65_1.25-2.25.wav,KP019_WWS_2_B000_1.76-4.65.wav,0,Crackle,train
KP019_WWS_2_B000_1.76-4.65_1.50-2.50.wav,KP019_WWS_2_B000_1.76-4.65.wav,0,Crackle,train
KP019_WWS_2_B000_1.76-4.65_1.75-2.75.wav,KP019_WWS_2_B000_1.76-4.65.wav,0,Crackle,train
H001_B001_6.23-7.52_0.00-1.00.wav,H001_B001_6.23-7.52.wav,1,Healthy,train
H001_B001_6.23-7.52_0.25-1.25.wav,H001_B001_6.23-7.52.wav,1,Healthy,train
H001_B004_18.62-21.46_0.00-1.00.wav,H001_B004_18.62-21.46.wav,1,Healthy,train
H001_B004_18.62-21.46_0.25-1.25.wav,H001_B004_18.62-21.46.wav,1,Healthy,train
H001_B004_18.62-21.46_0.50-1.50.wav,H001_B004_18.62-21.46.wav,1,Healthy,train
H001_B004_18.62-21.46_0.75-1.75.wav,H001_B004_18.62-21.46.wav,1,Healthy,train
H001_B004_18.62-21.46_1.00-2.00.wav,H001_B004_18.62-21.46.wav,1,Healthy,train
H001_B004_18.62-21.46_1.25-2.25.wav,H001_B004_18.62-21.46.wav,1,Healthy,train
H001_B004_18.62-21.46_1.50-2.50.wav,H001_B004_18.62-21.46.wav,1,Healthy,train
H001_B004_18.62-21.46_1.75-2.75.wav,H001_B004_18.62-21.46.wav,1,Healthy,train
H001_B005_22.85-24.50_0.00-1.00.wav,H001_B005_22.85-24.50.wav,1,Healthy,train
H001_B005_22.85-24.50_0.25-1.25.wav,H001_B005_22.85-24.50.wav,1,Healthy,train
H001_B005_22.85-24.50_0.50-1.50.wav,H001_B005_22.85-24.50.wav,1,Healthy,train
H001_B006_26.85-28.76_0.00-1.00.wav,H001_B006_26.85-28.76.wav,1,Healthy,train
H001_B006_26.85-28.76_0.25-1.25.wav,H001_B006_26.85-28.76.wav,1,Healthy,train
H001_B006_26.85-28.76_0.50-1.50.wav,H001_B006_26.85-28.76.wav,1,Healthy,train
H001_B006_26.85-28.76_0.75-1.75.wav,H001_B006_26.85-28.76.wav,1,Healthy,train
H002_B000_2.36-3.58_0.00-1.00.wav,H002_B000_2.36-3.58.wav,1,Healthy,train
H002_B001_3.82-4.69_0.00-1.00.wav,H002_B001_3.82-4.69.wav,1,Healthy,train
H002_B002_6.23-8.46_0.00-1.00.wav,H002_B002_6.23-8.46.wav,1,Healthy,train
H002_B002_6.23-8.46_0.25-1.25.wav,H002_B002_6.23-8.46.wav,1,Healthy,train
H002_B002_6.23-8.46_0.50-1.50.wav,H002_B002_6.23-8.46.wav,1,Healthy,train
H002_B002_6.23-8.46_0.75-1.75.wav,H002_B002_6.23-8.46.wav,1,Healthy,train
H002_B002_6.23-8.46_1.00-2.00.wav,H002_B002_6.23-8.46.wav,1,Healthy,train
H002_B003_8.86-10.97_0.00-1.00.wav,H002_B003_8.86-10.97.wav,1,Healthy,train
H002_B003_8.86-10.97_0.25-1.25.wav,H002_B003_8.86-10.97.wav,1,Healthy,train
H002_B003_8.86-10.97_0.50-1.50.wav,H002_B003_8.86-10.97.wav,1,Healthy,train
H002_B003_8.86-10.97_0.75-1.75.wav,H002_B003_8.86-10.97.wav,1,Healthy,train
H002_B003_8.86-10.97_1.00-2.00.wav,H002_B003_8.86-10.97.wav,1,Healthy,train
H002_B004_11.30-13.60_0.00-1.00.wav,H002_B004_11.30-13.60.wav,1,Healthy,train
H002_B004_11.30-13.60_0.25-1.25.wav,H002_B004_11.30-13.60.wav,1,Healthy,train
H002_B004_11.30-13.60_0.50-1.50.wav,H002_B004_11.30-13.60.wav,1,Healthy,train
H002_B004_11.30-13.60_0.75-1.75.wav,H002_B004_11.30-13.60.wav,1,Healthy,train
H002_B004_11.30-13.60_1.00-2.00.wav,H002_B004_11.30-13.60.wav,1,Healthy,train
H002_B004_11.30-13.60_1.25-2.25.wav,H002_B004_11.30-13.60.wav,1,Healthy,train
H002_B006_20.92-22.76_0.00-1.00.wav,H002_B006_20.92-22.76.wav,1,Healthy,train
H002_B006_20.92-22.76_0.25-1.25.wav,H002_B006_20.92-22.76.wav,1,Healthy,train
H002_B006_20.92-22.76_0.50-1.50.wav,H002_B006_20.92-22.76.wav,1,Healthy,train
H002_B006_20.92-22.76_0.75-1.75.wav,H002_B006_20.92-22.76.wav,1,Healthy,train
H002_B007_22.98-23.79_0.00-1.00.wav,H002_B007_22.98-23.79.wav,1,Healthy,train
H002_B008_25.31-26.77_0.00-1.00.wav,H002_B008_25.31-26.77.wav,1,Healthy,train
H002_B008_25.31-26.77_0.25-1.25.wav,H002_B008_25.31-26.77.wav,1,Healthy,train
H003_B001_7.48-8.88_0.00-1.00.wav,H003_B001_7.48-8.88.wav,1,Healthy,train
H003_B001_7.48-8.88_0.25-1.25.wav,H003_B001_7.48-8.88.wav,1,Healthy,train
H003_B002_9.83-11.83_0.00-1.00.wav,H003_B002_9.83-11.83.wav,1,Healthy,train
H003_B002_9.83-11.83_0.25-1.25.wav,H003_B002_9.83-11.83.wav,1,Healthy,train
H003_B002_9.83-11.83_0.50-1.50.wav,H003_B002_9.83-11.83.wav,1,Healthy,train
H003_B002_9.83-11.83_0.75-1.75.wav,H003_B002_9.83-11.83.wav,1,Healthy,train
H003_B002_9.83-11.83_1.00-2.00.wav,H003_B002_9.83-11.83.wav,1,Healthy,train
H003_B005_16.88-18.80_0.00-1.00.wav,H003_B005_16.88-18.80.wav,1,Healthy,train
H003_B005_16.88-18.80_0.25-1.25.wav,H003_B005_16.88-18.80.wav,1,Healthy,train
H003_B005_16.88-18.80_0.50-1.50.wav,H003_B005_16.88-18.80.wav,1,Healthy,train
H003_B005_16.88-18.80_0.75-1.75.wav,H003_B005_16.88-18.80.wav,1,Healthy,train
H003_B006_24.05-25.78_0.00-1.00.wav,H003_B006_24.05-25.78.wav,1,Healthy,train
H003_B006_24.05-25.78_0.25-1.25.wav,H003_B006_24.05-25.78.wav,1,Healthy,train
H003_B006_24.05-25.78_0.50-1.50.wav,H003_B006_24.05-25.78.wav,1,Healthy,train
H003_B007_26.93-28.46_0.00-1.00.wav,H003_B007_26.93-28.46.wav,1,Healthy,train
H003_B007_26.93-28.46_0.25-1.25.wav,H003_B007_26.93-28.46.wav,1,Healthy,train
H003_B007_26.93-28.46_0.50-1.50.wav,H003_B007_26.93-28.46.wav,1,Healthy,train
H004_B000_1.71-3.61_0.00-1.00.wav,H004_B000_1.71-3.61.wav,1,Healthy,train
H004_B000_1.71-3.61_0.25-1.25.wav,H004_B000_1.71-3.61.wav,1,Healthy,train
H004_B000_1.71-3.61_0.50-1.50.wav,H004_B000_1.71-3.61.wav,1,Healthy,train
H004_B000_1.71-3.61_0.75-1.75.wav,H004_B000_1.71-3.61.wav,1,Healthy,train
H004_B001_5.24-6.74_0.00-1.00.wav,H004_B001_5.24-6.74.wav,1,Healthy,train
H004_B001_5.24-6.74_0.25-1.25.wav,H004_B001_5.24-6.74.wav,1,Healthy,train
H004_B001_5.24-6.74_0.50-1.50.wav,H004_B001_5.24-6.74.wav,1,Healthy,train
H004_B004_14.29-16.40_0.00-1.00.wav,H004_B004_14.29-16.40.wav,1,Healthy,train
H004_B004_14.29-16.40_0.25-1.25.wav,H004_B004_14.29-16.40.wav,1,Healthy,train
H004_B004_14.29-16.40_0.50-1.50.wav,H004_B004_14.29-16.40.wav,1,Healthy,train
H004_B004_14.29-16.40_0.75-1.75.wav,H004_B004_14.29-16.40.wav,1,Healthy,train
H004_B004_14.29-16.40_1.00-2.00.wav,H004_B004_14.29-16.40.wav,1,Healthy,train
H004_B005_17.94-20.34_0.00-1.00.wav,H004_B005_17.94-20.34.wav,1,Healthy,train
H004_B005_17.94-20.34_0.25-1.25.wav,H004_B005_17.94-20.34.wav,1,Healthy,train
H004_B005_17.94-20.34_0.50-1.50.wav,H004_B005_17.94-20.34.wav,1,Healthy,train
H004_B005_17.94-20.34_0.75-1.75.wav,H004_B005_17.94-20.34.wav,1,Healthy,train
H004_B005_17.94-20.34_1.00-2.00.wav,H004_B005_17.94-20.34.wav,1,Healthy,train
H004_B005_17.94-20.34_1.25-2.25.wav,H004_B005_17.94-20.34.wav,1,Healthy,train
H004_B006_21.39-24.03_0.00-1.00.wav,H004_B006_21.39-24.03.wav,1,Healthy,train
H004_B006_21.39-24.03_0.25-1.25.wav,H004_B006_21.39-24.03.wav,1,Healthy,train
H004_B006_21.39-24.03_0.50-1.50.wav,H004_B006_21.39-24.03.wav,1,Healthy,train
H004_B006_21.39-24.03_0.75-1.75.wav,H004_B006_21.39-24.03.wav,1,Healthy,train
H004_B006_21.39-24.03_1.00-2.00.wav,H004_B006_21.39-24.03.wav,1,Healthy,train
H004_B006_21.39-24.03_1.25-2.25.wav,H004_B006_21.39-24.03.wav,1,Healthy,train
H004_B006_21.39-24.03_1.50-2.50.wav,H004_B006_21.39-24.03.wav,1,Healthy,train
H004_B008_27.76-30.00_0.00-1.00.wav,H004_B008_27.76-30.00.wav,1,Healthy,train
H004_B008_27.76-30.00_0.25-1.25.wav,H004_B008_27.76-30.00.wav,1,Healthy,train
H004_B008_27.76-30.00_0.50-1.50.wav,H004_B008_27.76-30.00.wav,1,Healthy,train
H004_B008_27.76-30.00_0.75-1.75.wav,H004_B008_27.76-30.00.wav,1,Healthy,train
H004_B008_27.76-30.00_1.00-2.00.wav,H004_B008_27.76-30.00.wav,1,Healthy,train
H001_NB000_0.00-1.87_0.00-1.00.wav,H001_NB000_0.00-1.87.wav,2,Non-breathing,train
H001_NB000_0.00-1.87_0.25-1.25.wav,H001_NB000_0.00-1.87.wav,2,Non-breathing,train
H001_NB000_0.00-1.87_0.50-1.50.wav,H001_NB000_0.00-1.87.wav,2,Non-breathing,train
H001_NB000_0.00-1.87_0.75-1.75.wav,H001_NB000_0.00-1.87.wav,2,Non-breathing,train
H001_NB001_4.39-6.23_0.00-1.00.wav,H001_NB001_4.39-6.23.wav,2,Non-breathing,train
H001_NB001_4.39-6.23_0.25-1.25.wav,H001_NB001_4.39-6.23.wav,2,Non-breathing,train
H001_NB001_4.39-6.23_0.50-1.50.wav,H001_NB001_4.39-6.23.wav,2,Non-breathing,train
H001_NB001_4.39-6.23_0.75-1.75.wav,H001_NB001_4.39-6.23.wav,2,Non-breathing,train
H001_NB002_7.52-10.26_0.00-1.00.wav,H001_NB002_7.52-10.26.wav,2,Non-breathing,train
H001_NB002_7.52-10.26_0.25-1.25.wav,H001_NB002_7.52-10.26.wav,2,Non-breathing,train
H001_NB002_7.52-10.26_0.50-1.50.wav,H001_NB002_7.52-10.26.wav,2,Non-breathing,train
H001_NB002_7.52-10.26_0.75-1.75.wav,H001_NB002_7.52-10.26.wav,2,Non-breathing,train
H001_NB002_7.52-10.26_1.00-2.00.wav,H001_NB002_7.52-10.26.wav,2,Non-breathing,train
