mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,file_path,filename
-358.1794,194.80562,46.88612,3.6451442,37.660095,38.571842,8.707206,8.413607,22.445595,10.121603,-6.3899627,1.9560455,11.461702,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP5_seg-4_30s-40s.wav,WEBSS-007 TP5_seg-4_30s-40s.wav
-449.5626,165.12779,57.94847,14.477829,26.438274,25.711473,8.230164,7.694125,15.099688,6.2408376,-4.61385,1.0278248,7.0982246,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP4_seg-1_0s-10s.wav,WEBSS-007 TP4_seg-1_0s-10s.wav
-324.42618,163.1045,54.771355,10.001864,24.498693,29.043873,12.722292,8.392018,13.985118,7.060277,-3.8221805,-0.96063447,5.305745,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP7_seg-8_70s-80s.wav,WEBSS-007 TP7_seg-8_70s-80s.wav
-341.62305,210.79727,39.73195,-3.6325076,42.288548,40.160328,-3.0543618,-5.9257607,15.91456,7.2804623,-11.62755,-4.7900615,4.8804336,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP1_seg-4_30s-40s.wav,WEBSS-007 TP1_seg-4_30s-40s.wav
-370.41608,197.87201,47.621174,-1.591537,29.101238,33.151066,8.083785,8.390859,20.454508,8.2294,-5.934065,4.0655203,12.976411,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP4_seg-9_80s-90s.wav,WEBSS-007 TP4_seg-9_80s-90s.wav
-345.48795,185.88133,54.187256,9.115667,32.07754,34.686237,12.683537,10.980976,19.746479,9.1883335,-3.8339467,2.3729467,9.0738945,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP6.1_seg-4_30s-31.65s.wav,WEBSS-007 TP6.1_seg-4_30s-31.65s.wav
-443.17233,142.85446,57.91667,17.1657,22.224562,25.744429,16.279818,12.587731,13.48421,6.903428,0.097288065,2.8295348,6.226251,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP6.1_seg-3_20s-30s.wav,WEBSS-007 TP6.1_seg-3_20s-30s.wav
-419.5639,164.1985,53.824917,12.349347,28.04642,26.639517,5.9224157,5.4454083,15.866587,8.100972,-4.411542,0.44661608,8.304811,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP4_seg-4_30s-40s.wav,WEBSS-007 TP4_seg-4_30s-40s.wav
-322.07562,222.99051,39.120255,-12.183557,32.017723,31.323263,-6.818033,-2.5588813,21.978716,10.377243,-9.495385,2.0974677,15.173001,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP4_seg-8_70s-80s.wav,WEBSS-007 TP4_seg-8_70s-80s.wav
-292.4828,205.7421,18.82001,-20.14798,43.18867,48.373394,0.8619102,-2.6962337,23.908798,14.691023,-10.268957,-4.959262,8.584576,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP2_seg-4_30s-40s.wav,WEBSS-007 TP2_seg-4_30s-40s.wav
-341.8818,146.12236,64.44297,19.605537,19.307844,22.795177,13.62675,6.9167933,7.1968694,4.2190566,-1.6919124,-2.1330726,1.0049859,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP7_seg-9_80s-90s.wav,WEBSS-007 TP7_seg-9_80s-90s.wav
-330.86502,205.96931,40.90561,-1.9302074,41.55672,39.68929,-1.8992113,-5.319459,15.335236,7.207815,-11.245225,-5.3531528,4.1954226,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP1_seg-1_0s-10s.wav,WEBSS-007 TP1_seg-1_0s-10s.wav
-395.28986,152.18932,56.337006,12.25035,20.338444,25.197834,14.515539,11.19423,14.099155,8.334135,0.98442686,3.330447,6.7168875,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP6.2_seg-3_20s-30s.wav,WEBSS-007 TP6.2_seg-3_20s-30s.wav
-281.21225,222.69348,35.836487,-6.688828,44.27971,40.146744,-6.1471395,-5.802239,19.39273,7.553319,-15.773092,-7.409996,6.5344253,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP1_seg-8_70s-71.49s.wav,WEBSS-007 TP1_seg-8_70s-71.49s.wav
-318.0652,236.13498,58.922092,4.078856,32.12714,29.751524,-0.8608187,0.52491605,16.207996,6.0251837,-8.733747,-2.5158734,2.8434122,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP4_seg-10_90s-90.42s.wav,WEBSS-007 TP4_seg-10_90s-90.42s.wav
-316.06503,142.67375,58.351524,15.803589,17.103943,17.354345,8.00102,8.020236,12.45777,5.185881,-5.6634254,-5.7102103,-1.8984356,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP7_seg-4_30s-40s.wav,WEBSS-007 TP7_seg-4_30s-40s.wav
-358.55435,200.32817,51.081787,5.9634953,36.67081,33.412296,3.404812,7.111706,23.108839,8.778661,-8.643419,1.6422653,11.441758,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP3_seg-4_30s-40s.wav,WEBSS-007 TP3_seg-4_30s-40s.wav
-343.4199,168.94171,51.72611,10.436578,30.852118,33.06149,13.332359,11.894944,19.265818,8.483539,-3.581386,3.7059963,11.470363,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP5_seg-1_0s-10s.wav,WEBSS-007 TP5_seg-1_0s-10s.wav
-357.63257,198.61421,48.967777,2.2287228,32.1563,31.382881,5.0068564,10.299121,26.176731,11.551348,-6.814731,2.0007184,12.039355,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP3_seg-8_70s-76.86s.wav,WEBSS-007 TP3_seg-8_70s-76.86s.wav
-323.48,182.76573,50.47529,3.4964993,26.544897,29.85983,9.890176,10.796725,20.60916,9.821465,-2.4550266,4.915134,11.039919,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP6.2_seg-2_10s-20s.wav,WEBSS-007 TP6.2_seg-2_10s-20s.wav
-282.33478,213.7686,20.345394,-21.12717,43.02106,47.99136,-0.9652783,-5.2751803,21.524279,13.256723,-9.796106,-2.9866848,9.968132,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP2_seg-1_0s-10s.wav,WEBSS-007 TP2_seg-1_0s-10s.wav
-273.23297,208.58577,18.919102,-20.69183,43.430805,48.846645,0.6648623,-4.3186746,21.123375,13.047712,-8.583805,-1.5358908,10.18913,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP2_seg-3_20s-30s.wav,WEBSS-007 TP2_seg-3_20s-30s.wav
-363.68564,198.51587,57.108128,8.355405,31.982388,31.547424,7.2796626,8.941804,20.690838,7.765388,-7.1274834,1.885702,10.396234,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP3_seg-2_10s-20s.wav,WEBSS-007 TP3_seg-2_10s-20s.wav
-444.71332,104.101654,54.39079,22.693441,16.968258,17.807758,15.084374,12.277916,9.090802,2.7069526,-2.2927978,-0.9133453,3.0695436,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP7_seg-7_60s-70s.wav,WEBSS-007 TP7_seg-7_60s-70s.wav
-330.87164,141.91826,55.91577,15.218765,20.519585,22.528358,10.88734,7.6703553,11.564531,6.2267528,-2.7459967,-1.6876111,3.3342133,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP7_seg-3_20s-30s.wav,WEBSS-007 TP7_seg-3_20s-30s.wav
-344.70203,188.72015,43.23714,0.43099478,35.40326,40.45471,15.073411,14.834612,24.712915,8.285998,-9.2007065,0.9763209,12.840458,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP5_seg-5_40s-50s.wav,WEBSS-007 TP5_seg-5_40s-50s.wav
-348.93607,141.98111,36.113068,5.520308,34.524273,38.53364,10.338201,0.15029849,11.0436535,9.36132,-3.8633382,-5.296483,1.4947892,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP2_seg-7_60s-70s.wav,WEBSS-007 TP2_seg-7_60s-70s.wav
-336.34845,198.62558,47.66186,5.4415793,39.716137,36.174694,3.8864434,7.4574323,24.489965,9.160325,-10.286898,0.1138446,11.659351,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP3_seg-6_50s-60s.wav,WEBSS-007 TP3_seg-6_50s-60s.wav
-349.69928,168.70006,52.64096,7.666591,26.485449,32.203236,13.83987,8.996487,15.943985,10.009339,-0.25434408,3.0331147,8.479659,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP6.2_seg-4_30s-40s.wav,WEBSS-007 TP6.2_seg-4_30s-40s.wav
-326.88028,220.8167,20.727388,-22.869225,43.399994,50.1749,1.1287037,-4.036048,21.27089,11.327951,-11.837521,-3.5875602,10.10179,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP2_seg-2_10s-20s.wav,WEBSS-007 TP2_seg-2_10s-20s.wav
-363.90344,199.17648,51.32027,6.453,36.994236,35.03157,6.318634,9.325191,23.44481,8.00628,-9.32058,1.6887066,12.170318,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP3_seg-3_20s-30s.wav,WEBSS-007 TP3_seg-3_20s-30s.wav
-297.4833,183.13051,54.4707,8.042973,28.450397,29.241064,6.7878127,6.105995,17.436607,9.111121,-4.1340213,0.43964288,6.7490764,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP7_seg-12_110s-113.92s.wav,WEBSS-007 TP7_seg-12_110s-113.92s.wav
-302.48837,200.464,41.473316,-1.6132638,38.5754,37.34755,-0.76007307,-3.5114691,15.065,6.457797,-9.92117,-2.1193,7.3103423,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP1_seg-5_40s-50s.wav,WEBSS-007 TP1_seg-5_40s-50s.wav
-311.85245,170.38278,50.75234,7.638786,28.183996,31.114174,11.832879,11.098155,19.565271,8.811741,-5.3025723,-0.5712651,6.6729574,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP7_seg-6_50s-60s.wav,WEBSS-007 TP7_seg-6_50s-60s.wav
-352.82452,166.89697,54.731644,8.764356,23.292965,27.204672,10.271397,6.1442494,12.048711,5.9644785,-3.1875975,0.08071056,4.482022,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP7_seg-2_10s-20s.wav,WEBSS-007 TP7_seg-2_10s-20s.wav
-335.52573,211.91583,55.854294,4.285908,33.30533,32.272614,2.4485662,3.4256382,18.850723,7.144439,-8.873554,0.81078285,11.610644,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP4_seg-5_40s-50s.wav,WEBSS-007 TP4_seg-5_40s-50s.wav
-298.61362,204.64583,47.903378,5.557961,33.539127,32.156868,8.392215,11.9345045,20.845074,4.803752,-7.613006,5.268542,14.261827,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP5_seg-8_70s-70.41s.wav,WEBSS-007 TP5_seg-8_70s-70.41s.wav
-314.03088,144.70596,29.699533,-2.0975575,31.335556,37.704384,10.436655,2.5455003,14.313629,10.28719,-4.5023623,-4.4186726,3.854202,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP2_seg-6_50s-60s.wav,WEBSS-007 TP2_seg-6_50s-60s.wav
-345.70767,189.5202,54.79237,9.549229,33.61496,32.5636,7.5782824,8.9578905,21.435339,9.32823,-6.313474,1.1065482,9.652523,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP3_seg-7_60s-70s.wav,WEBSS-007 TP3_seg-7_60s-70s.wav
-343.97336,206.01419,47.712067,-2.005292,32.865715,37.344925,6.329418,1.6612813,15.550551,7.837441,-5.681505,2.3131223,11.3769655,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP6.2_seg-5_40s-42.78s.wav,WEBSS-007 TP6.2_seg-5_40s-42.78s.wav
-298.84122,147.61287,47.328766,13.508124,32.683838,30.548946,3.8845706,-3.3722236,7.5972805,6.643004,-3.4176412,-3.7523391,0.48184597,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP1_seg-2_10s-20s.wav,WEBSS-007 TP1_seg-2_10s-20s.wav
-357.91788,207.30469,57.174995,7.719907,34.802715,32.962444,5.1878266,7.308058,20.74503,6.693515,-9.092435,1.8540388,11.676486,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP3_seg-1_0s-10s.wav,WEBSS-007 TP3_seg-1_0s-10s.wav
-385.29123,143.04224,56.179028,14.367163,19.376677,21.790445,10.737568,8.501137,14.233879,10.9119005,2.709799,2.878824,6.4571977,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP6.1_seg-1_0s-10s.wav,WEBSS-007 TP6.1_seg-1_0s-10s.wav
-317.8022,183.89452,50.23483,3.3411,27.6313,31.46983,10.596399,11.136487,22.021322,11.189049,-4.2697697,-0.9844655,3.5715191,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP7_seg-11_100s-110s.wav,WEBSS-007 TP7_seg-11_100s-110s.wav
-447.17633,127.50022,61.907646,26.767883,26.13523,26.54114,18.399153,14.633848,14.529937,8.411187,1.0335068,1.6266476,5.519262,/Users/yunhwang/Desktop/Stethoscope_Project/Audio shared/Hospital sound_raw segmented into 10 sec/WEBSS007_segmented into 10sec/WEBSS-007 TP5_seg-7_60s-70s.wav,WEBSS-007 TP5_seg-7_60s-70s.wav
